player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Divanance,tank,2082,Imonar the Soulhunter,63,974,Blood,dps,1530671195969
Divanance,tank,2088,Kin'garoth,42,974,Blood,dps,1530672203536
Divanance,tank,2092,Argus the Unmaker,34,973,Blood,dps,1530160712021
Divanance,tank,2063,Aggramar,80,971,Blood,tankhps,1531190861715
Divanance,tank,2069,Varimathras,68,973,Blood,tankhps,1530676033062
Divanance,tank,2073,The Coven of Shivarra,67,973,Blood,tankhps,1530679142542
Divanance,tank,2076,Garothi Worldbreaker,12,972,Blood,tankhps,1530670081597
Divanance,tank,2082,Imonar the Soulhunter,37,974,Blood,tankhps,1530671195969
Divanance,tank,2088,Kin'garoth,20,974,Blood,tankhps,1530672203536
Divanance,tank,2092,Argus the Unmaker,84,973,Blood,tankhps,1530160712021
Psychodruid,damage,2063,Aggramar,63,976,Balance,hps,1531190861715
Psychodruid,damage,2069,Varimathras,40,976,Balance,hps,1530676033062
Psychodruid,damage,2073,The Coven of Shivarra,32,975,Balance,hps,1530679142542
Psychodruid,damage,2076,Garothi Worldbreaker,16,976,Balance,hps,1530670081597
Psychodruid,damage,2082,Imonar the Soulhunter,25,976,Balance,hps,1530671195969
Psychodruid,damage,2088,Kin'garoth,0,976,Balance,hps,1530672203536
Psychodruid,damage,2092,Argus the Unmaker,13,974,Guardian,hps,1530160712021
Psychodruid,damage,2063,Aggramar,8,976,Balance,dps,1531190861715
Psychodruid,damage,2069,Varimathras,24,976,Balance,dps,1530676033062
Psychodruid,damage,2073,The Coven of Shivarra,42,975,Balance,dps,1530679142542
Psychodruid,damage,2076,Garothi Worldbreaker,30,976,Balance,dps,1530670081597
Psychodruid,damage,2082,Imonar the Soulhunter,69,976,Balance,dps,1530671195969
Psychodruid,damage,2088,Kin'garoth,59,976,Balance,dps,1530672203536
Psychodruid,damage,2092,Argus the Unmaker,45,974,Guardian,dps,1530160712021
Psychodruid,damage,2063,Aggramar,95,976,Balance,tankhps,1531190861715
Psychodruid,damage,2069,Varimathras,95,976,Balance,tankhps,1530676033062
Psychodruid,damage,2073,The Coven of Shivarra,95,975,Balance,tankhps,1530679142542
Psychodruid,damage,2076,Garothi Worldbreaker,95,976,Balance,tankhps,1530670081597
Psychodruid,damage,2082,Imonar the Soulhunter,95,976,Balance,tankhps,1530671194773
Psychodruid,damage,2088,Kin'garoth,95,976,Balance,tankhps,1530672203536
Psychodruid,damage,2092,Argus the Unmaker,13,974,Guardian,tankhps,1530160712021
Velsummers,damage,2063,Aggramar,70,974,Balance,hps,1531190861715
Velsummers,damage,2069,Varimathras,45,974,Balance,hps,1530676033062
Velsummers,damage,2073,The Coven of Shivarra,70,973,Balance,hps,1530679142542
Velsummers,damage,2076,Garothi Worldbreaker,28,973,Balance,hps,1530670081597
Velsummers,damage,2082,Imonar the Soulhunter,66,974,Balance,hps,1530671195969
Velsummers,damage,2088,Kin'garoth,14,974,Balance,hps,1530672203536
Velsummers,damage,2092,Argus the Unmaker,76,973,Balance,hps,1531284881433
Velsummers,damage,2063,Aggramar,27,974,Balance,dps,1531190861715
Velsummers,damage,2069,Varimathras,24,974,Balance,dps,1530676033062
Velsummers,damage,2073,The Coven of Shivarra,61,973,Balance,dps,1530679142542
Velsummers,damage,2076,Garothi Worldbreaker,44,973,Balance,dps,1530670081597
Velsummers,damage,2082,Imonar the Soulhunter,45,974,Balance,dps,1530671195969
Velsummers,damage,2088,Kin'garoth,11,974,Balance,dps,1530672203536
Velsummers,damage,2092,Argus the Unmaker,23,973,Balance,dps,1530160712021
Velsummers,damage,2063,Aggramar,95,974,Balance,tankhps,1531190861715
Velsummers,damage,2069,Varimathras,95,974,Balance,tankhps,1530676033062
Velsummers,damage,2073,The Coven of Shivarra,95,973,Balance,tankhps,1530679142542
Velsummers,damage,2076,Garothi Worldbreaker,95,973,Balance,tankhps,1530670081597
Velsummers,damage,2082,Imonar the Soulhunter,95,974,Balance,tankhps,1530671194773
Velsummers,damage,2088,Kin'garoth,95,974,Balance,tankhps,1530672203536
